6314,Common Cicadabird,177
6315,Palau Cicadabird,25
6316,Yap Cicadabird,1
6317,Pohnpei Cicadabird,2
6318,Grey-capped Cicadabird,2
6319,Makira Cicadabird,4
6320,Black-bibbed Cicadabird,7
6321,Sulawesi Cicadabird,35
6322,Sula Cicadabird,2
6323,Pale Cicadabird,22
6324,Black-shouldered Cicadabird,5
6325,Grey-headed Cuckooshrike,25
6326,Black Cicadabird,25
6327,Black-bellied Cuckooshrike,13
6328,Solomons Cuckooshrike,14
6329,White-winged Cuckooshrike,13
6330,McGregor's Cuckooshrike,12
6331,Indochinese Cuckooshrike,45
6332,Black-winged Cuckooshrike,197
6333,Lesser Cuckooshrike,50
6334,Black-headed Cuckooshrike,388
6335,Golden Cuckooshrike,27
6336,Black-and-white Triller,28
6337,Pied Triller,603
6338,White-rumped Triller,36
6339,White-shouldered Triller,321
6340,White-winged Triller,904
6341,Rufous-bellied Triller,67
6342,Black-browed Triller,33
6343,White-browed Triller,9
6344,Varied Triller,609
6345,Mussau Triller,1
6346,Polynesian Triller,158
6347,Samoan Triller,13
6348,Long-tailed Triller,51
6349,Black Cuckooshrike,170
6350,Red-shouldered Cuckooshrike,98
6351,Petit's Cuckooshrike,42
6352,Purple-throated Cuckooshrike,50
6353,Western Wattled Cuckooshrike,2
6354,Eastern Wattled Cuckooshrike,3
6355,Rosy Minivet,176
6356,Swinhoe's Minivet,126
6357,Ashy Minivet,408
6358,Ryukyu Minivet,104
6359,Small Minivet,982
6360,Fiery Minivet,84
6361,Little Minivet,45
6362,White-bellied Minivet,241
6363,Jerdon's Minivet,40
6364,Grey-chinned Minivet,819
6365,Long-tailed Minivet,402
6366,Short-billed Minivet,184
6367,Sunda Minivet,80
6368,Orange Minivet,818
6369,Scarlet Minivet,640
6370,Yellowhead,195
6371,Whitehead,295
6372,Pipipi,137
6373,Varied Sittella,700
6374,Papuan Sittella,6
6375,Black Sittella,24
6376,Wattled Ploughbill,43
6377,Rufous-naped Bellbird,62
6378,Piping Bellbird,5
6379,Crested Bellbird,313
6380,Crested Shriketit,623
6381,Maroon-backed Whistler,10
6382,Sangihe Shrikethrush,2
6383,Black Pitohui,16
6384,Olive Whistler,274
6385,Red-lored Whistler,87
6386,Gilbert's Whistler,143
6387,Mangrove Whistler,184
6388,Green-backed Whistler,42
6389,White-vented Whistler,42
6390,Island Whistler,27
6391,Rusty Whistler,7
6392,Brown-backed Whistler,28
6393,Yellow-bellied Whistler,40
6394,Sulphur-vented Whistler,55
6395,Bornean Whistler,132
6396,Vogelkop Whistler,13
6397,Grey Whistler,262
6398,Fawn-breasted Whistler,38
6399,Sclater's Whistler,26
6400,Rusty-breasted Whistler,58
6401,Yellow-throated Whistler,39
6402,Baliem Whistler,3
6403,Black-chinned Whistler,40
6404,Australian Golden Whistler,1578
6405,Western Whistler,127
6406,Bismarck Whistler,7
6407,Oriole Whistler,20
6408,Louisiade Whistler,11
6409,Rennell Whistler,6
6410,Melanesian Whistler,7
6411,New Caledonian Whistler,57
6412,Fiji Whistler,37
6413,Temotu Whistler,7
6414,Tongan Whistler,24
6415,Mangrove Golden Whistler,100
6416,Samoan Whistler,26
6417,Hooded Whistler,5
6418,Bougainville Whistler,1
6419,Bare-throated Whistler,36
6420,Lorentz's Whistler,18
6421,Regent Whistler,77
6422,Golden-backed Whistler,4
6423,Rufous Whistler,1780
6424,Black-headed Whistler,19
6425,White-bellied Whistler,12
6426,Wallacean Whistler,41
6427,Drab Whistler,52
6428,Cinnamon-breasted Whistler,9
6429,White-breasted Whistler,100
6430,Morningbird,27
6431,White-bellied Pitohui,17
6432,Rusty Pitohui,23
6433,Bower's Shrikethrush,71
6434,Sooty Shrikethrush,2
6435,Arafura Shrikethrush,124
6436,Grey Shrikethrush,1475
6437,Sandstone Shrikethrush,83
6438,Yellow-billed Shrike,430
6439,Magpie Shrike,971
6440,Northern White-crowned Shrike,317
6441,Southern White-crowned Shrike,406
6442,Tiger Shrike,953
6443,Souza's Shrike,50
6444,Bull-headed Shrike,1099
6445,Brown Shrike,2805
6446,Red-backed Shrike,2732
6447,Isabelline Shrike,1192
6448,Red-tailed Shrike,422
6449,Burmese Shrike,624
6450,Emin's Shrike,14
6451,Bay-backed Shrike,926
6452,Long-tailed Shrike,2652
6453,Grey-backed Shrike,668
6454,Mountain Shrike,73
6455,Mackinnon's Shrike,179
6456,Lesser Grey Shrike,1216
6457,Loggerhead Shrike,2517
6458,Northern Shrike,836
6459,Great Grey Shrike,2667
6460,Iberian Grey Shrike,2061
6462,Chinese Grey Shrike,185
6463,Grey-backed Fiscal,480
6464,Long-tailed Fiscal,383
6465,Taita Fiscal,170
6466,Somali Fiscal,110
6467,Northern Fiscal,294
6468,Southern Fiscal,899
6469,Sao Tome Fiscal,25
6470,Woodchat Shrike,2832
6471,Masked Shrike,802
6472,Rufous-browed Peppershrike,1235
6473,Black-billed Peppershrike,111
6474,Chestnut-sided Shrike-Vireo,95
6475,Green Shrike-Vireo,91
6476,Yellow-browed Shrike-Vireo,26
6477,Slaty-capped Shrike-Vireo,95
6478,Slaty Vireo,57
6479,White-eyed Vireo,1679
6480,Thick-billed Vireo,397
6481,Mangrove Vireo,233
6482,Providencia Vireo,14
6483,Cozumel Vireo,78
6484,San Andres Vireo,56
6485,Jamaican Vireo,71
6486,Cuban Vireo,263
6487,Puerto Rican Vireo,115
6488,Flat-billed Vireo,73
6489,Bell's Vireo,862
6490,Black-capped Vireo,455
6491,Dwarf Vireo,38
6492,Grey Vireo,402
6493,Blue Mountain Vireo,74
6494,Yellow-throated Vireo,1152
6495,Plumbeous Vireo,786
6496,Cassin's Vireo,595
6497,Blue-headed Vireo,1613
6498,Yellow-winged Vireo,169
6499,Choco Vireo,15
6500,Tepui Vireo,10
6501,Hutton's Vireo,845
6502,Golden Vireo,104
6503,Warbling Vireo,1953
6504,Brown-capped Vireo,263
6505,Philadelphia Vireo,1042
6506,Red-eyed Vireo,2225
6507,Noronha Vireo,59
6508,Yellow-green Vireo,580
6509,Black-whiskered Vireo,730
6510,Yucatan Vireo,274
6511,Rufous-crowned Greenlet,138
6512,Grey-eyed Greenlet,112
6513,Lemon-chested Greenlet,89
6514,Grey-chested Greenlet,62
6515,Ashy-headed Greenlet,166
6516,Brown-headed Greenlet,11
6517,Rufous-naped Greenlet,71
6518,Golden-fronted Greenlet,128
6519,Dusky-capped Greenlet,35
6520,Buff-cheeked Greenlet,36
6521,Scrub Greenlet,204
6522,Olivaceous Greenlet,24
6523,Tawny-crowned Greenlet,101
6524,Lesser Greenlet,286
6525,White-bellied Erpornis,337
6526,Black-headed Shrike-babbler,50
6527,Pied Shrike-babbler,136
6528,Himalayan Shrike-babbler,61
6529,Blyth's Shrike-babbler,226
6530,Dalat Shrike-babbler,37
6531,Green Shrike-babbler,87
6532,Black-eared Shrike-babbler,108
6533,Trilling Shrike-babbler,55
6534,Clicking Shrike-babbler,19
6535,North Island Piopio,19
6536,South Island Piopio,14
6537,Green Figbird,433
6538,Wetar Figbird,21
6539,Australasian Figbird,1416
6540,Northern Variable Pitohui,17
6541,Raja Ampat Pitohui,15
6542,Southern Variable Pitohui,13
6543,Hooded Pitohui,85
6544,Brown Oriole,77
6545,Dusky-brown Oriole,25
6546,Grey-collared Oriole,12
6547,Black-eared Oriole,17
6548,Tanimbar Oriole,22
6549,Olive-brown Oriole,48
6550,Olive-backed Oriole,1030
6551,Green Oriole,362
6552,Dark-throated Oriole,209
6553,Philippine Oriole,25
6554,White-lored Oriole,13
6555,Isabela Oriole,32
6556,Eurasian Golden Oriole,2173
6557,Indian Golden Oriole,938
6558,African Golden Oriole,239
6559,Slender-billed Oriole,120
6560,Black-naped Oriole,1943
6561,Green-headed Oriole,29
6562,Sao Tome Oriole,14
6563,Western Oriole,34
6564,Ethiopian Oriole,65
6565,Mountain Oriole,53
6566,Black-headed Oriole,500
6567,Black-winged Oriole,45
6568,Black-hooded Oriole,1247
6569,Black Oriole,18
6570,Black-and-crimson Oriole,149
6571,Maroon Oriole,526
6572,Silver Oriole,25
6573,Common Square-tailed Drongo,94
6574,Shining Drongo,16
6575,Fork-tailed Drongo,1497
6576,Velvet-mantled Drongo,54
6577,Grand Comoro Drongo,4
6578,Aldabra Drongo,23
6579,Crested Drongo,406
6580,Mayotte Drongo,29
6581,Black Drongo,2535
6582,Ashy Drongo,1243
6583,White-bellied Drongo,591
6584,Crow-billed Drongo,130
6585,Bronzed Drongo,830
6586,Lesser Racket-tailed Drongo,258
6587,Balicassiao,84
6588,Hair-crested Drongo,846
6589,Tablas Drongo,8
6590,Sumatran Drongo,27
6591,Wallacean Drongo,65
6592,Sulawesi Drongo,36
6593,Spangled Drongo,1120
6594,Paradise Drongo,10
6595,Andaman Drongo,72
6596,Greater Racket-tailed Drongo,1479
6597,Sri Lanka Drongo,90
6598,Mindanao Blue Fantail,17
6599,Visayan Blue Fantail,8
6600,Blue-headed Fantail,103
6601,Tablas Fantail,14
6602,Visayan Fantail,15
6603,White-throated Fantail,694
6604,White-spotted Fantail,355
6605,White-bellied Fantail,23
6606,White-browed Fantail,468
6607,Malaysian Pied Fantail,1678
6608,Philippine Pied Fantail,141
6609,Spotted Fantail,79
6610,Willie Wagtail,2752
6611,Brown-capped Fantail,22
6612,Cinnamon-tailed Fantail,35
6613,Northern Fantail,529
6614,Cockerell's Fantail,9
6615,Sooty Thicket Fantail,14
6616,Black Thicket Fantail,11
6617,White-bellied Thicket Fantail,10
6618,Black Fantail,36
6619,Chestnut-bellied Fantail,16
6620,Friendly Fantail,90
6621,Grey Fantail,1783
6622,New Zealand Fantail,1681
6623,Mangrove Fantail,75
6624,Brown Fantail,13
6625,Makira Fantail,4
6626,Rennell Fantail,13
6627,Streaked Fantail,80
6628,Kadavu Fantail,13
6629,Samoan Fantail,47
6630,Rufous-tailed Fantail,26
6631,Black-and-cinnamon Fantail,38
6632,Dimorphic Fantail,11
6633,Palau Fantail,37
6634,Streak-breasted Fantail,19
6635,Tawny-backed Fantail,15
6636,Sulawesi Fantail,23
6637,Long-tailed Fantail,30
6638,Rufous-backed Fantail,7
6639,Bismarck Fantail,9
6640,Mussau Fantail,1
6641,Malaita Fantail,3
6642,Manus Fantail,38
6643,Rufous Fantail,829
6644,Pohnpei Fantail,20
6645,Arafura Fantail,173
6646,Taveuni Silktail,30
6647,Natewa Silktail,18
6648,Drongo Fantail,20
6649,Black-naped Monarch,2156
6650,Pale-blue Monarch,85
6651,Short-crested Monarch,23
6652,Celestial Monarch,39
6653,Cerulean Paradise Flycatcher,21
6654,Blue-mantled Crested Flycatcher,65
6655,Blue-headed Crested Flycatcher,10
6656,Bedford's Paradise Flycatcher,4
6657,Rufous-vented Paradise Flycatcher,34
6658,Red-bellied Paradise Flycatcher,175
6659,Annobon Paradise Flycatcher,3
6660,Bates's Paradise Flycatcher,2
6661,African Paradise Flycatcher,1149
6662,Indian Paradise Flycatcher,1636
6663,Blyth's Paradise Flycatcher,155
6664,Amur Paradise Flycatcher,203
6665,Japanese Paradise Flycatcher,517
6666,Blue Paradise Flycatcher,53
6667,Rufous Paradise Flycatcher,52
6668,Sao Tome Paradise Flycatcher,53
6669,Malagasy Paradise Flycatcher,555
6670,Seychelles Paradise Flycatcher,259
6671,Mascarene Paradise Flycatcher,177
6672,Kauai Elepaio,185
6673,Oahu Elepaio,108
6674,Hawaii Elepaio,265
6675,Rarotonga Monarch,43
6676,Tahiti Monarch,46
6677,Maupiti Monarch,2
6678,Marquesan Monarch,12
6679,Ua Pou Monarch,14
6680,Nuku Hiva Monarch,5
6681,Iphis Monarch,17
6682,Eiao Monarch,2
6683,Fatu Hiva Monarch,14
6684,Vanikoro Monarch,5
6685,Versicolored Monarch,8
6686,Slaty Monarch,32
6687,Buff-bellied Monarch,24
6688,Southern Shrikebill,53
6689,Fiji Shrikebill,50
6690,Black-throated Shrikebill,22
6691,Santa Cruz Shrikebill,5
6692,Rennell Shrikebill,40
6693,Chuuk Monarch,18
6694,Black Monarch,498
6695,Spot-winged Monarch,27
6696,Black-bibbed Monarch,5
6697,Flores Monarch,24
6698,Black-chinned Monarch,12
6699,Spectacled Monarch,323
6700,Moluccan Monarch,14
6701,White-tailed Monarch,11
6702,White-tipped Monarch,13
6703,Black-tipped Monarch,7
6704,Kofiau Monarch,4
6705,Biak Monarch,11
6706,Hooded Monarch,10
6707,Manus Monarch,9
6708,Mussau Monarch,3
6709,Black-tailed Monarch,10
6710,Solomons Monarch,6
6711,Kolombangara Monarch,3
6712,White-collared Monarch,11
6713,Rufous Monarch,5
6714,Island Monarch,64
6715,Black-faced Monarch,545
6716,Black-winged Monarch,52
6717,Bougainville Monarch,6
6718,Chestnut-bellied Monarch,31
6719,White-capped Monarch,22
6720,Yap Monarch,18
6721,Tinian Monarch,25
6722,White-eared Monarch,203
6723,White-naped Monarch,36
6724,Golden Monarch,62
6725,Ochre-collared Monarch,18
6726,Frilled Monarch,71
6727,Frill-necked Monarch,78
6728,Pied Monarch,165
6729,Magpie-lark,2321
6730,Torrent-lark,14
6731,Oceanic Flycatcher,39
6732,Palau Flycatcher,60
6733,Guam Flycatcher,11
6734,Pohnpei Flycatcher,6
6735,Moluccan Flycatcher,47
6736,Biak Black Flycatcher,23
6737,Leaden Flycatcher,1161
6738,Steel-blue Flycatcher,25
6739,Makira Flycatcher,11
6740,Melanesian Flycatcher,101
6741,Vanikoro Flycatcher,103
6742,Samoan Flycatcher,29
6743,Azure-crested Flycatcher,26
6744,Chestnut-throated Flycatcher,13
6745,Broad-billed Flycatcher,358
6746,Satin Flycatcher,419
6747,Shining Flycatcher,580
6748,Velvet Flycatcher,4
6749,Paperbark Flycatcher,276
6750,Restless Flycatcher,940
6751,Crested Jay,293
6752,Black Magpie,148
6753,Siberian Jay,1290
6754,Sichuan Jay,43
6755,Canada Jay,2596
6756,Black-collared Jay,116
6757,White-collared Jay,81
6758,Turquoise Jay,426
6759,Beautiful Jay,89
6760,Azure-hooded Jay,68
6761,Black-throated Jay,34
6762,Dwarf Jay,38
6763,White-throated Jay,24
6764,Silvery-throated Jay,40
6765,Bushy-crested Jay,269
6766,San Blas Jay,174
6767,Yucatan Jay,706
6768,Purplish-backed Jay,94
6769,Violaceous Jay,357
6770,Azure Jay,356
6771,Purplish Jay,531
6772,Curl-crested Jay,605
6773,Tufted Jay,133
6774,Black-chested Jay,470
6775,White-tailed Jay,232
6776,Cayenne Jay,55
6777,Azure-naped Jay,55
6778,Plush-crested Jay,1488
6779,White-naped Jay,250
6780,Green Jay,771
6781,Inca Jay,2113
6782,Brown Jay,916
6783,Black-throated Magpie-Jay,409
6784,White-throated Magpie-Jay,1412
6785,Blue Jay,2702
6786,Steller's Jay,2715
6787,Mexican Jay,1127
6788,Transvolcanic Jay,407
6789,Unicolored Jay,121
6790,California Scrub Jay,2548
6791,Woodhouse's Scrub Jay,914
6792,Island Scrub Jay,443
6793,Florida Scrub Jay,1875
6794,Pinyon Jay,891
6795,Eurasian Jay,2720
6796,Black-headed Jay,327
6797,Lidth's Jay,101
6798,Azure-winged Magpie,2141
6799,Iberian Magpie,875
6800,Sri Lanka Blue Magpie,418
6801,Taiwan Blue Magpie,1413
6802,Yellow-billed Blue Magpie,276
6803,Red-billed Blue Magpie,593
6804,White-winged Magpie,46
6805,Common Green Magpie,576
6806,Indochinese Green Magpie,74
6807,Javan Green Magpie,107
6808,Bornean Green Magpie,125
6809,Rufous Treepie,1564
6810,Sumatran Treepie,57
6811,Bornean Treepie,110
6812,Grey Treepie,947
6813,White-bellied Treepie,196
6814,Collared Treepie,63
6815,Andaman Treepie,47
6816,Racket-tailed Treepie,458
6817,Hooded Treepie,54
6818,Ratchet-tailed Treepie,100
6819,Eurasian Magpie,2292
6820,Black-billed Magpie,2357
6821,Yellow-billed Magpie,672
6822,Stresemann's Bushcrow,116
6823,Henderson's Ground Jay,80
6824,Biddulph's Ground Jay,45
6825,Pander's Ground Jay,134
6826,Pleske's Ground Jay,29
6827,Clark's Nutcracker,2035
6828,Spotted Nutcracker,2334
6829,Large-spotted Nutcracker,35
6830,Red-billed Chough,2722
6831,Alpine Chough,2568
6832,Piapiac,432
6833,Western Jackdaw,4226
6834,Daurian Jackdaw,287
6835,House Crow,2250
6836,New Caledonian Crow,146
6837,Banggai Crow,34
6838,Slender-billed Crow,144
6839,Violet Crow,29
6840,Piping Crow,29
6841,Flores Crow,21
6842,Mariana Crow,34
6843,Long-billed Crow,49
6844,White-billed Crow,155
6845,Bougainville Crow,6
6846,Brown-headed Crow,31
6847,Grey Crow,99
6848,Cape Crow,405
6849,Rook,2789
6850,American Crow,2611
6851,Northwestern Crow,2027
6852,Tamaulipas Crow,231
6853,Sinaloa Crow,121
6854,Fish Crow,1283
6855,Hispaniolan Palm Crow,126
6856,Cuban Palm Crow,64
6857,Jamaican Crow,78
6858,Cuban Crow,159
6859,White-necked Crow,151
6860,Hawaiian Crow,72
6861,Carrion Crow,2844
6862,Hooded Crow,2334
6863,Collared Crow,226
6864,Large-billed Crow,2021
6865,Eastern Jungle Crow,67
6866,Indian Jungle Crow,266
6867,Torresian Crow,920
6868,Bismarck Crow,17
6869,Little Crow,195
6870,Forest Raven,250
6871,Little Raven,875
6872,Australian Raven,1695
6873,Pied Crow,1851
6874,Brown-necked Raven,503
6875,Somali Crow,78
6876,Northern Raven,2063
6877,Chihuahuan Raven,714
6878,Fan-tailed Raven,351
6879,White-necked Raven,689
6880,Thick-billed Raven,459
6881,White-winged Chough,1164
6882,Apostlebird,926
6883,Lesser Melampitta,19
6884,Greater Melampitta,12
6885,Blue-capped Ifrit,70
6886,Paradise-crow,79
6887,Glossy-mantled Manucode,109
6888,Jobi Manucode,36
6889,Crinkle-collared Manucode,73
6890,Curl-crested Manucode,61
6891,Trumpet Manucode,80
6892,Long-tailed Paradigalla,62
6893,Short-tailed Paradigalla,68
6894,Arfak Astrapia,62
6895,Splendid Astrapia,84
6896,Ribbon-tailed Astrapia,244
6897,Princess Stephanie's Astrapia,51
6898,Huon Astrapia,27
6899,Western Parotia,222
6900,Queen Carola's Parotia,15
6901,Bronze Parotia,41
6902,Lawes's Parotia,29
6903,Eastern Parotia,17
6904,Wahnes's Parotia,23
6905,King of Saxony Bird-of-paradise,139
6906,Greater Lophorina,80
6907,Paradise Riflebird,168
6908,Victoria's Riflebird,366
6909,Magnificent Riflebird,126
6910,Growling Riflebird,16
6911,Black Sicklebill,98
6912,Brown Sicklebill,322
6913,Black-billed Sicklebill,63
6914,Pale-billed Sicklebill,53
6915,Magnificent Bird-of-paradise,275
6916,Wilson's Bird-of-paradise,245
6917,King Bird-of-paradise,261
6918,Standardwing,173
6919,Twelve-wired Bird-of-paradise,171
6920,Greater Bird-of-paradise,272
6921,Raggiana Bird-of-paradise,294
6922,Lesser Bird-of-paradise,405
6923,Goldie's Bird-of-paradise,29
6924,Red Bird-of-paradise,247
6925,Emperor Bird-of-paradise,56
6926,Blue Bird-of-paradise,133
6927,Ashy Robin,79
6928,Grey-headed Robin,267
6929,Black-chinned Robin,5
6930,Black-sided Robin,16
6931,White-browed Robin,167
6932,Buff-sided Robin,154
6933,Banded Yellow Robin,5
6934,Black-throated Robin,69
6935,White-winged Robin,91
6936,Smoky Robin,16
6937,Slaty Robin,56
6938,White-rumped Robin,9
6939,Mangrove Robin,81
6940,White-faced Robin,95
6941,Pale-yellow Robin,482
6942,Eastern Yellow Robin,1836
6943,Western Yellow Robin,241
6944,White-breasted Robin,334
6945,Hooded Robin,791
6946,Dusky Robin,279
6947,Green-backed Robin,41
6948,White-eyed Robin,7
6949,Torrent Flyrobin,48
6950,Canary Flyrobin,33
6951,Yellow-legged Flyrobin,43
6952,Olive Flyrobin,40
6953,Lemon-bellied Flyrobin,571
6954,Yellow-bellied Flyrobin,78
6955,Golden-bellied Flyrobin,15
6956,Jacky Winter,1104
6957,Garnet Robin,16
6958,Rose Robin,790
6959,Pink Robin,418
6960,Snow Mountain Robin,12
6961,Mountain Robin,23
6962,Flame Robin,1145
6963,Pacific Robin,55
6964,Norfolk Robin,363
6965,Scarlet Robin,1650
6966,Red-capped Robin,1652
6967,Tomtit,767
6968,North Island Robin,395
6969,South Island Robin,1159
6970,Black Robin,159
6971,Papuan Scrub Robin,6
6972,Northern Scrub Robin,35
6973,Southern Scrub Robin,180
6974,Greater Ground Robin,14
6975,Lesser Ground Robin,15
6976,White-necked Rockfowl,157
6977,Grey-necked Rockfowl,42
6978,Cape Rockjumper,297
6979,Drakensberg Rockjumper,239
6980,Rail-babbler,209
6981,Bohemian Waxwing,2456
6982,Japanese Waxwing,359
6983,Cedar Waxwing,2659
6984,Black-and-yellow Phainoptila,247
6985,Grey Silky-flycatcher,309
6986,Long-tailed Silky-flycatcher,527
6987,Phainopepla,1750
6988,Grey Hypocolius,338
6989,Palmchat,567
6990,Kioea,25
6991,Kauai Oo,21
6992,Oahu Oo,12
6993,Bishop's Oo,4
6994,Hawaii Oo,18
6995,Hylocitrea,40
6996,Yellow-bellied Fantail,188
6997,Fairy Flycatcher,136
6998,Grey-headed Canary-flycatcher,930
6999,Citrine Canary-flycatcher,149
7000,African Blue Flycatcher,183
7001,White-tailed Blue Flycatcher,145
7002,Dusky Crested Flycatcher,11
7003,White-bellied Crested Flycatcher,29
7004,White-tailed Crested Flycatcher,47
7005,Fire-capped Tit,91
7006,Yellow-browed Tit,156
7007,Sultan Tit,369
7008,Rufous-naped Tit,127
7009,Rufous-vented Tit,163
7010,Coal Tit,2608
7011,Yellow-bellied Tit,259
7012,Elegant Tit,98
7013,Palawan Tit,41
7014,European Crested Tit,2138
7015,Grey Crested Tit,117
7016,Bridled Titmouse,866
7017,Oak Titmouse,1528
7018,Juniper Titmouse,749
7019,Tufted Titmouse,2717
7020,Black-crested Titmouse,1252
7021,Varied Tit,431
7022,Owston's Tit,36
7023,Iriomote Tit,6
7024,Chestnut-bellied Tit,84
7025,White-fronted Tit,13
7026,White-browed Tit,76
7027,Sombre Tit,304
7028,Pere David's Tit,22
7029,Marsh Tit,2349
7030,Caspian Tit,17
7031,Black-bibbed Tit,14
7032,Willow Tit,2014
7033,Sichuan Tit,34
7034,Carolina Chickadee,2489
7035,Black-capped Chickadee,2488
7036,Mountain Chickadee,2167
7037,Mexican Chickadee,281
7038,Grey-headed Chickadee,248
7039,Boreal Chickadee,1303
7040,Chestnut-backed Chickadee,2580
7041,African Blue Tit,560
7042,Eurasian Blue Tit,2329
7043,Azure Tit,438
7044,Ground Tit,213
7045,Great Tit,2509
7046,Japanese Tit,1879
7047,Cinereous Tit,972
7048,Green-backed Tit,803
7049,White-naped Tit,95
7050,Yellow Tit,74
7051,Himalayan Black-lored Tit,158
7052,Indian Black-lored Tit,188
7053,Yellow-cheeked Tit,193
7054,White-shouldered Black Tit,33
7055,White-winged Black Tit,59
7056,Southern Black Tit,146
7057,Carp's Tit,52
7058,White-bellied Tit,59
7059,White-backed Black Tit,56
7060,Dusky Tit,28
7061,Rufous-bellied Tit,29
7062,Cinnamon-breasted Tit,10
7063,Red-throated Tit,65
7064,Stripe-breasted Tit,42
7065,Acacia Tit,50
7066,Miombo Tit,36
7067,Ashy Tit,67
7068,Grey Tit,93
7069,Eurasian Penduline Tit,2027
7070,Black-headed Penduline Tit,70
7071,White-crowned Penduline Tit,145
7072,Chinese Penduline Tit,192
7073,Sennar Penduline Tit,34
7074,Yellow Penduline Tit,33
7075,Mouse-colored Penduline Tit,64
7076,Forest Penduline Tit,8
7077,Grey Penduline Tit,65
